conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1756327331860459522,Sat Feb 10 14:40:41 +0000 2024,16,!bucin padahal cuma chat 2 minggu di bot anon tapi lupainnya susah amat ya https://t.co/4AlwqKLmQ5,1756327331860459522,https://pbs.twimg.com/media/GF-6ZZdagAARNAV.jpg,,in,lg mejeng di partere,4,3,2,https://twitter.com/UPIfess/status/1756327331860459522,1084456172395016193,UPIfess
1756259261573890341,Sat Feb 10 10:10:12 +0000 2024,43,Cari top orang Bali asli.. Dm ya Yang bot jgn chat,1756259261573890341,,,in,"Bali, Indonesia",0,10,0,https://twitter.com/KrisnabudiA/status/1756259261573890341,1447922752577576961,KrisnabudiA
1754368655813669085,Mon Feb 05 04:57:36 +0000 2024,0,Jelang Ulang Tahun Akun Weverse Jisung NCT Malah Jadi Bot?! Sikap random Jisung NCT kembali mencuri perhatian dengan mengubah akun Weverse-nya menjadi seperti akun chat bot. Netizen ramai berkomentar terkejut dengan kejutan menjelang ulang tahunnya. Apa reaksi kalian https://t.co/OOqisUD7nO,1754368655813669085,https://pbs.twimg.com/ext_tw_video_thumb/1754368477396385792/pu/img/u3tB2WllL1O6fu1b.jpg,,in,,0,0,0,https://twitter.com/ekingsjuara2/status/1754368655813669085,1704830683234082816,ekingsjuara2
1756848518478901372,Mon Feb 12 01:11:42 +0000 2024,0,Cara chat indosat tapi bukan bot gimana ya?,1756848518478901372,,,in,,0,1,0,https://twitter.com/spadameow/status/1756848518478901372,1683503570195451904,spadameow
1755903459310838054,Fri Feb 09 10:36:22 +0000 2024,1,Aku butuh pertolongan kalian nih guysss... Ada yang paham cara setting timer di chatbot streamelements gak? aku gak paham aku udah setting timernya tapi gak pernah keluar di live chat.. aku bingung https://t.co/ZI0OuspfJI,1755903459310838054,https://pbs.twimg.com/tweet_video_thumb/GF444jvbQAALX1q.jpg,,in,Indonesia,0,0,1,https://twitter.com/KojiWolfy/status/1755903459310838054,1358656056323305472,KojiWolfy
1756701339487481947,Sun Feb 11 15:26:51 +0000 2024,0,kebanyakan bot sedih ga punya temen chat https://t.co/6FkdKdPMt8,1756701339487481947,https://pbs.twimg.com/media/GGEOi_QbQAAUkdN.jpg,,in,dnf,0,8,0,https://twitter.com/radikral/status/1756701339487481947,765657618375319552,radikral
1756055050315841998,Fri Feb 09 20:54:20 +0000 2024,1,Butuh lebih Banyak point $CXT? Chat bot bebas tanyain apa yg ingin kamu tanyain https://t.co/iFq3d1RaD4,1756058976129884554,https://pbs.twimg.com/media/GF7GVPobsAANwlx.jpg,Ip0ngJkBase,in,Re-Search,0,2,0,https://twitter.com/Ip0ngJkBase/status/1756058976129884554,1683764895773495296,Ip0ngJkBase
1756883616951619836,Mon Feb 12 03:31:10 +0000 2024,0,bot stiker wa mana lg yg harus ku chat,1756883616951619836,,,in,,0,2,0,https://twitter.com/cloveures/status/1756883616951619836,1212057931278995457,cloveures
1755500918731366788,Thu Feb 08 07:56:52 +0000 2024,0,salah satu fitur keren Analitica yang gak ada di platform lain adalah ICA - AI CHATBOT jadi fitur ini tuh bisa ngejelasin pembahasan yang rumit jadi mudah dipahami dengan bahasa kita sehari-hari! dan bisa diajak diskusi juga looh... https://t.co/Z26hjZ4MXM,1755500932585095288,https://pbs.twimg.com/media/GFzJ2ZVbcAA58nY.jpg,ngabero,in,he/him ('04),0,1,0,https://twitter.com/ngabero/status/1755500932585095288,1459466788844933125,ngabero
1754643337347555491,Mon Feb 05 23:09:05 +0000 2024,1,temen-temen ada yang bisa bantu aku ga? tolongin mba aku dia diancam sama manusia cabul dan nyebarin identitasnya kronologinya mbakku ini main bot anon tele awalnya ga aneh-aneh ya kaya chat orang normal biasanya. https://t.co/PrOZpKl8Pf,1754643337347555491,https://pbs.twimg.com/media/GFm-zUGa4AAf7sc.jpg,,in,,0,1,4,https://twitter.com/shiseora/status/1754643337347555491,1639818301105930240,shiseora
1755443670344728830,Thu Feb 08 04:09:20 +0000 2024,15,Korang! Korang boleh guna link ni untuk check klinik PrEP terdekat contact PrEP Navigator order free HIV self-test kit cari NGO terdekat dan check your mental health (using chatbot): https://t.co/en5DtD4XcW,1755443670344728830,,,in,"Damansara Damai, Selangor",3,0,11,https://twitter.com/effx8/status/1755443670344728830,905826996428480512,effx8
1756914667845460384,Mon Feb 12 07:07:28 +0000 2024,1,@BambiiGvrl Salam. Silakan dipastikan kembali tagihan iuran telah lunas sebelum melakukan pelaporan penonaktifan. Sahabat dapat cek tagihan iuran melalui layanan Care Center 165 atau Chatbot CHIKA (Chat Assistant JKN) melalui whatsapp di link https://t.co/bz2biDPF9J. Terima kasih. :) -bara,1756938050624802871,,BambiiGvrl,in,Indonesia,0,0,0,https://twitter.com/BPJSKesehatanRI/status/1756938050624802871,1522337929,BPJSKesehatanRI
1756577915268157890,Mon Feb 12 01:13:19 +0000 2024,0,@tonokr8s @haikalstr diweb info pemilu ada kak aku dapat info dari Chat bot KPU https://t.co/z4SbZEMejq https://t.co/ua2yhdsVA7,1756848924990808493,https://pbs.twimg.com/media/GGGUySvb0AAVoT6.jpg,tonokr8s,in,,0,1,0,https://twitter.com/initr____/status/1756848924990808493,1716995529065050112,initr____
1755444327600267528,Thu Feb 08 04:11:56 +0000 2024,0,Aplikasi AI Chatbot Terbaik 2024 https://t.co/Q7NLsX6f8K,1755444327600267528,https://pbs.twimg.com/media/GFyXUDVWoAA2N4H.jpg,,in,My Blog 👉,0,0,0,https://twitter.com/_4dinata/status/1755444327600267528,1330546824445382657,_4dinata
1755518235292909650,Thu Feb 08 09:05:37 +0000 2024,1,ada lowongan chatbot analyst di shopee lalu saya coba analisa kecocokkan antara resume saya di https://t.co/JLkeO77FiU dengan kualifikasi yang dibutuhkan minta untuk diberikan score skala 0 sampai 100 ternyata hasilnya segini.... https://t.co/y3PWUPN0xz,1755518235292909650,https://pbs.twimg.com/ext_tw_video_thumb/1755518176614662144/pu/img/fXi9B94Y4P2dKgPV.jpg,,in,"ÜT: 1.298268,103.771425",0,1,0,https://twitter.com/kukuhtw/status/1755518235292909650,6057282,kukuhtw
1755589749086224462,Thu Feb 08 14:00:04 +0000 2024,0,Kalau @perplexity_ai lebih kontekstual terkait Indonesia jawaban #chatbot nya https://t.co/3y7OciPVjO,1755592334434251229,,arli_ap,in,"Fairbanks, Alaska",0,1,0,https://twitter.com/arli_ap/status/1755592334434251229,4508606368,arli_ap
1756222072572055720,Sun Feb 11 06:35:15 +0000 2024,4,@collegemenfess No. 9 itu dasar teori yg dipke buat ngelakuin penelitian. Cth skripsi ku ttg chatbot yg digunakan seller yg mempengaruhi keputusan buyer. chatbot ini kan sbuah teknologi. Jdi aku make teori TAM(Technology Acceptance Model). Ini teori ttg penerimaan sesuatu teknologi pd seseorang,1756567557635817640,,collegemenfess,in,Dihatimu,0,0,0,https://twitter.com/viqachuuu/status/1756567557635817640,1097097242530332673,viqachuuu
1756634763170136296,Sun Feb 11 11:02:18 +0000 2024,1,ada org mainn klasik bacot bgt. sampe chat all musuh ngatain bot pas di cek history rank nya yaelah bg https://t.co/I6XE82pMoY,1756634763170136296,https://pbs.twimg.com/media/GGDSAUfawAAy-NT.jpg,,in,"Jakarta Selatan, DKI Jakarta",0,1,0,https://twitter.com/elsagyuu/status/1756634763170136296,518257466,elsagyuu
1756338397936042314,Sat Feb 10 15:25:24 +0000 2024,0,5. Kalian dapat mengirim menfess melalui chatbot sesuai dengan trigger yang ada. https://t.co/Vdp63FjWUn,1756338585417232638,https://pbs.twimg.com/media/GF_EoOAa0AAsIYS.jpg,GENSHINJUALBELI,in,Teyvat,0,0,0,https://twitter.com/GENSHINJUALBELI/status/1756338585417232638,1173119590492041216,GENSHINJUALBELI
1756593865824543015,Sun Feb 11 08:19:48 +0000 2024,2,Stop normalize yaelah pacaran virtual doang gak perlu dikabarin setiap hari lah eh tai lu pacaran sama manusia yaa anj bukan sama bot iya chat an gak harus tiap hari tapi minimal kalo bilang nya sibuk aku gak buka hp ya jangan aktif sosmed lah anj kita capek nungguin kntllll,1756593865824543015,,,in,"cf, dnss",0,4,2,https://twitter.com/maxrtabak/status/1756593865824543015,1341736988014125056,maxrtabak
1756578023992627550,Sun Feb 11 07:16:51 +0000 2024,0,Chatgpt vs Copilot vs Gemini https://t.co/roaGfUbleH,1756578023992627550,,,in,Germany,0,0,0,https://twitter.com/sanjaykhadka/status/1756578023992627550,164959988,sanjaykhadka
1756352846642270583,Sat Feb 10 16:22:04 +0000 2024,0,SUMPAH MERINDINGG BENERAN TAKUTT LIAT CHAT BOT ITU. TAPI ENDINGNYA NANGIS,1756352846642270583,,,in,Indonesia,0,0,0,https://twitter.com/jeiibery/status/1756352846642270583,1688130628599062528,jeiibery
1755248557559284223,Wed Feb 07 15:14:01 +0000 2024,56,Natakaa ni andae space Tuzungumze kuhusu AI chatbot Na site nyingine Tuangazie katika maeneo yafwatayo 1. Forex 2. Ajira 3. Content creation Ongeza eneo unalotamani Tuzungumzie Ps: soon nta display speakers Watakapo confirm kushiriki,1755248557559284223,,,in,Dar es salaam ,0,8,7,https://twitter.com/eggy_eggie/status/1755248557559284223,1294164715757854720,eggy_eggie
1756317831585780075,Sat Feb 10 14:02:56 +0000 2024,5,Gemini: Chatbot AI #Google Kini Hadir dengan Fitur Baru yang Menakjubkan! Gemini mampu melakukan berbagai tugas seperti menjawab pertanyaan menerjemahkan bahasa menulis berbagai teks kreatif bahkan membantu menyelesaikan pekerjaan. Selengkapnya: https://t.co/2zr5G3rfh4 https://t.co/dTHpfk969e,1756317831585780075,https://pbs.twimg.com/media/GF-xvksbYAAmGxv.jpg,,in,Indonesia,0,1,1,https://twitter.com/SelembarDigital/status/1756317831585780075,999339260,SelembarDigital
1754910979941597553,Tue Feb 06 16:52:36 +0000 2024,0,Nyari chat bot bayuaji dmn ya? Hehehehe https://t.co/pYOoc85xhH,1754910979941597553,https://pbs.twimg.com/media/GFqyPGGaAAEyun2.jpg,,in,stayville,0,0,0,https://twitter.com/enoraurus/status/1754910979941597553,75801788,enoraurus
1755921597167477161,Fri Feb 09 11:48:26 +0000 2024,0,Ada corporate training tak utk deploy internal chatbot powered w LLM? Kat mana ada eh,1755921597167477161,,,in,"Kuala Lumpur, Malaysia",0,0,0,https://twitter.com/ShariffSA1/status/1755921597167477161,1273260180554186752,ShariffSA1
1756321848651137520,Sat Feb 10 14:28:04 +0000 2024,17,aslinya ini banyak dirombak awalnya mereka gak saling tahu satu sama lain kenalan di chat bot terus berpapasan di dunia nyata menyapa tapi diabaikan (C yg di chatbot ketemu B yg sama tapi timeline waktu yg berbeda sehingga B enggak kenal sama C begitupun sebaliknya),1756324156818506159,,florescencelv,in,,0,1,0,https://twitter.com/florescencelv/status/1756324156818506159,1694215361632272384,florescencelv
1755893284378116544,Fri Feb 09 09:55:56 +0000 2024,0,Google Ganti Aplikasi Chatbot AI Brad Menjadi Gemini Kenapa? https://t.co/OJLUfEdPv5 https://t.co/c3cn9JAWye,1755893284378116544,https://pbs.twimg.com/media/GF4voZ6bIAAOvmn.jpg,,in,"Kota Serang, Provinsi Banten",0,0,0,https://twitter.com/mediabantencom/status/1755893284378116544,1600692302800097286,mediabantencom
1754663588185374916,Tue Feb 06 00:29:34 +0000 2024,0,https://t.co/1Weg9OoDsJ AI Chatbot untuk Hampir Segala Kebutuhan https://t.co/TrD8V3fwe0,1754663588185374916,,,in,"Bandung, West Java",0,0,0,https://twitter.com/artifisialco/status/1754663588185374916,1713742445673160704,artifisialco
1754353595376341366,Mon Feb 05 03:58:31 +0000 2024,1,Alitengeneza chatbot kwa kutumia GPT API ili kuchagua na kuchat na wasichana kwa idadi kubwa hadi akapata yule aliyeonekana kufaa kwake. https://t.co/FZiSExIrxP,1754353785063817284,https://pbs.twimg.com/amplify_video_thumb/1752335729433165824/img/NaqrPL3znjLLPiHS.jpg,gidy110,in,from Far East,0,1,0,https://twitter.com/gidy110/status/1754353785063817284,1626242028206948352,gidy110
1753748588986049009,Sat Feb 03 11:53:41 +0000 2024,0,Tanya-tanya ke Claude chatbot AI buatan anthropic. Perbandingan semua presiden dari berbagai aspek penilaian. https://t.co/cPSugBUY0X,1753748588986049009,https://pbs.twimg.com/media/GFaRDDEboAAvrZR.jpg,,in,,0,1,0,https://twitter.com/glrxl/status/1753748588986049009,95927963,glrxl
1756022457881043273,Fri Feb 09 18:29:13 +0000 2024,0,Google Perkenalkan Chatbot AI Kecerdasan Buatan Terbaru Gemini https://t.co/WdXAq5BEbp,1756022457881043273,,,in,"Indramayu, Indonesia",0,0,0,https://twitter.com/guntur_sapta/status/1756022457881043273,797493398,guntur_sapta
1754336961362616827,Mon Feb 05 02:51:40 +0000 2024,0,Hai #TemanPemilih 8 Hari lagi Pemilu Serentak Tahun 2024 #TemanPemilih bisa mendapatkan informasi Kepemiluan untuk publik di Chatbot Pemilu 2024 melalui scanbarcode diatas atau dapat melalui nomor WhatsApp 0811-2024-214. https://t.co/lt9G9sbOLj,1754336961362616827,https://pbs.twimg.com/media/GFioHLObYAEfCu1.jpg,,in,Indonesia,0,1,0,https://twitter.com/KPUKepri/status/1754336961362616827,803885532086345728,KPUKepri
1755044418401558767,Wed Feb 07 01:42:51 +0000 2024,0,Buset chat sama bot aja lebih komunikatif keknya.,1755044418401558767,,,in,,0,0,0,https://twitter.com/sickIeton/status/1755044418401558767,1726098263001206784,sickIeton
1756168644588130344,Sat Feb 10 04:10:07 +0000 2024,0,Google Rilis Gemini ChatBOT AI Pengganti Bard https://t.co/2ixZhNROiF,1756168644588130344,,,in,,0,0,0,https://twitter.com/sekalipakai3/status/1756168644588130344,1464786488013512707,sekalipakai3
1753633905641742644,Sat Feb 03 04:17:58 +0000 2024,2,Amazon perkenal chatbot beli-belah AI 'Rufus' #AWANInews #AWANI745 https://t.co/7PnASnsJt4,1753633905641742644,,,in,Malaysia,0,0,2,https://twitter.com/501Awani/status/1753633905641742644,497665754,501Awani
1754037089392287894,Sun Feb 04 07:00:05 +0000 2024,9,Hiroko Hagakure Fuyuhiko Kuzuryu and Hiroko Hagakure made a group chat! https://t.co/Xj1XKpMzQY,1754037089392287894,https://pbs.twimg.com/media/GFeXbj-WAAAycnb.png,,in,1 mod - star / he,0,0,1,https://twitter.com/AnythingDangan/status/1754037089392287894,1610273908770631686,AnythingDangan
1756553251615559711,Sun Feb 11 05:38:25 +0000 2024,1,Hai #TemanPemilih udah masa tenang nih.. Bersiap datang ke TPS yaa untuk memantapkan pilihanmu yuk cari tahu dan baca lagi profil calon2nya kamu bisa berkunjung ke https://t.co/LWKK8KEV4P atau coba layanan chatbot pemilu 2024 di https://t.co/5ibaiwYpiG https://t.co/xNcwk3m9GS,1756553251615559711,https://pbs.twimg.com/media/GGCH3gubMAABi5z.jpg,,in,Kecamatan Banyuurip,0,1,0,https://twitter.com/ppkbanyuurip/status/1756553251615559711,1285973264364220416,ppkbanyuurip
1754317922267484449,Mon Feb 05 01:36:00 +0000 2024,1,Ayo berdayakan kekebalan tubuhmu! jaga kesehatan bersama Klinik Pertamina IHC @ klinikpertamina.ihc dan dapatkan manfaat luar biasa dari #ImmuneBooster kami. Lindungi diri dan orang tercinta. Hubungi 150442 Whatsapp : 0815-1515-0442 Layanan Chatbot : https://t.co/33GZgG3Wa0 https://t.co/wlWLbDra9n,1754317922267484449,https://pbs.twimg.com/media/GFiWx_7agAA0WxN.jpg,,in,,0,1,0,https://twitter.com/callcenterihc/status/1754317922267484449,1717037734370631680,callcenterihc
1756931409607016668,Mon Feb 12 06:49:43 +0000 2024,0,@rentfess Manager atau orangnya langsung kalau chat bot kadang bingung sendiri. Pernah kemarin disuruh pilih bahasa tapi gak ada english atau indonesia. ,1756933583657447598,,rentfess,in,10:10,0,0,0,https://twitter.com/cxttow/status/1756933583657447598,1567472536123998210,cxttow
1755422774318018733,Thu Feb 08 02:46:18 +0000 2024,0,BOT WA PREFIEW MINAT CHAT DI TWEET INI AJA https://t.co/w2puVvKLI7,1755422774318018733,https://pbs.twimg.com/media/GFyDs86b0AElwiR.jpg,,in,,0,0,0,https://twitter.com/pasiraya1642632/status/1755422774318018733,1743383177161486336,pasiraya1642632
1754353595376341366,Mon Feb 05 04:00:29 +0000 2024,0,Mara baada ya kuboresha chatbot Alexander alikutana na wasichana 12 kati ya 278 aliowachagua. ChatGPT ilimsaidia pia kujiandaa kwa appointment kwa kutoa mapendekezo ya mazungumzo. https://t.co/HJ1VbLkLZq,1754354279136059748,https://pbs.twimg.com/amplify_video_thumb/1752338123659329536/img/w923KCXuMnrhykDZ.jpg,gidy110,in,from Far East,0,1,0,https://twitter.com/gidy110/status/1754354279136059748,1626242028206948352,gidy110
1756568076731273490,Sun Feb 11 06:37:19 +0000 2024,0,Hai #TemanPemilih 2 Hari lagi Pemilu Serentak Tahun 2024 #TemanPemilih bisa mendapatkan informasi Kepemiluan untuk publik di Chatbot Pemilu 2024 melalui scanbarcode diatas atau dapat melalui nomor WhatsApp 0811-2024-214. https://t.co/plLDvZpOo3,1756568076731273490,https://pbs.twimg.com/media/GGCVMxzakAA_uFQ.jpg,,in,Indonesia,0,1,0,https://twitter.com/KPUKepri/status/1756568076731273490,803885532086345728,KPUKepri
1755952272167854502,Fri Feb 09 13:50:20 +0000 2024,0,J&amp;t nih skrg kok di chat wa yg jawab bot trs ya? keknya pas itu bisa deh chat sama cs nya,1755952272167854502,,,in,earth,0,0,0,https://twitter.com/endfghjkl/status/1755952272167854502,1284092505114292224,endfghjkl
1756232806391537957,Sat Feb 10 08:25:05 +0000 2024,0,AI bisa bantu banget dalam belajar bahasa Arab bikin prosesnya jadi lebih efisien dan efektif. Misalnya kita bisa pake chatbot AI buat bikin pengalaman belajar makin seru dan atasi masalah teknologi buat mahasiswa.,1756232808304132233,,hizbunfay,in,Aceh,0,1,0,https://twitter.com/hizbunfay/status/1756232808304132233,1081809197669351424,hizbunfay
1756218779279962545,Sat Feb 10 07:29:20 +0000 2024,0,Google Resmi Ubah Nama Chatbot AI Bard Menjadi Gemini https://t.co/gvcfzwMj04,1756218779279962545,,,in,"Depok, Jawa Barat",0,0,0,https://twitter.com/medianekita/status/1756218779279962545,1446014623761637379,medianekita
1755542063989576165,Thu Feb 08 10:43:48 +0000 2024,0,@helmihsan nihh bukti chat terakhir gue ke tele bot https://t.co/IGKsrCEHuU,1755542941437939888,https://pbs.twimg.com/media/GFzw_-JaoAATSU2.jpg,demarconyol,in,"sarawak, malaysia",0,1,0,https://twitter.com/demarconyol/status/1755542941437939888,945959387759181825,demarconyol
1754794033380286732,Tue Feb 06 10:15:04 +0000 2024,0,@aimannnal Mjb sudah kak. Coba chat bot kpu. Aku dpt info dari pps ku https://t.co/WekgjxzF3D,1754810937201271174,,aimannnal,in,INA | 97l,0,1,0,https://twitter.com/dewiwulansr/status/1754810937201271174,964111460,dewiwulansr
1754353595376341366,Mon Feb 05 04:00:45 +0000 2024,0,Jumla ya wasichana 5 239 walikutana na bot na mwishowe Alexander alimchagua Karina. Inavutia kugundua kuwa chatbot ilianza mawasiliano na Karina tangu toleo lake la kwanza (V1). https://t.co/OjRHCwypRO,1754354349667500465,https://pbs.twimg.com/media/GFi3-04WYAAfM36.jpg,gidy110,in,from Far East,0,1,0,https://twitter.com/gidy110/status/1754354349667500465,1626242028206948352,gidy110
1753819174173065548,Sat Feb 03 16:34:42 +0000 2024,0,Whatsapp chatbot aku guna manychat. Ini masih cuba2. Tak sure keberkesanan dia untuk upsell. Tapi aku yakin boleh go. haha. https://t.co/qXOjmZTEyI,1753819307921035580,https://pbs.twimg.com/media/GFbRXMhakAAYMsl.jpg,zaeem_Sir7,in,Cyberjaya,0,1,0,https://twitter.com/zaeem_Sir7/status/1753819307921035580,188825496,zaeem_Sir7
1754011291176554972,Sun Feb 04 05:17:34 +0000 2024,0,djp buat chat bot kalo ga 24 jam percuma,1754011291176554972,,,in,,0,0,0,https://twitter.com/tuesmesyeux/status/1754011291176554972,238763620,tuesmesyeux
1756226912912080929,Sat Feb 10 08:01:39 +0000 2024,0,Gantikan Chatbot AI Bard Google Meluncurkan Gemini https://t.co/gY2BFqzyo4 #beritajogja #jogja #jogjaistimewa https://t.co/y5wCmfAsHP,1756226912912080929,https://pbs.twimg.com/media/GF9fEi2aoAAwbK1.jpg,,in,"Yogyakarta, Indonesia",0,0,0,https://twitter.com/Harian_Jogja/status/1756226912912080929,118371948,Harian_Jogja
1753810359700615428,Sat Feb 03 15:59:08 +0000 2024,0,Ya Allah chat sugoi dan hebat gue di bot bersama pacar halu itu hilang lagi ya Allah...,1753810359700615428,,,in,21+ / Any Pronouns.,0,2,0,https://twitter.com/Retrouvailleo/status/1753810359700615428,1314548134891057154,Retrouvailleo
1756029551359234337,Sat Feb 10 04:01:21 +0000 2024,0,@06chive bukan otome hehe semalem jd cegil ke chatbot,1756166440028340522,,06chive,in,in my head,0,0,0,https://twitter.com/valiimont/status/1756166440028340522,861184485374574596,valiimont
1755164552717799705,Wed Feb 07 09:40:13 +0000 2024,0,Anjir gue baru tau kalo ngl ada bot. Takut bgt yg kmrn gue balesin itu chat dr bot. Pliss malu bgt kalo beneran bot,1755164552717799705,,,in,Bumi,0,0,0,https://twitter.com/yorhatun/status/1755164552717799705,1263580850152566785,yorhatun
1756258829485117769,Sat Feb 10 10:08:29 +0000 2024,0,chat jodante kmn ya yang ga dibales pke bot,1756258829485117769,,,in,HALAZIA,0,0,0,https://twitter.com/beaungie/status/1756258829485117769,1197870408940179456,beaungie
1753819427366453264,Sat Feb 03 17:09:47 +0000 2024,0,@rentfess Kakak avail otp malam ini langsung chat ke (@Meowhourly_bot) ya? Kakak tungguin. . @Iavandeur https://t.co/zapwoCjbRm,1753828137253900739,,rentfess,in,,1,0,1,https://twitter.com/wonnwooz/status/1753828137253900739,1372584252131348481,wonnwooz
1755524420532371947,Thu Feb 08 09:30:17 +0000 2024,5,5. yang berkuat kuasa pada 8 hingga 9 Feb dan 12 hingga 13 Feb ini. Pengguna lebuh raya juga boleh menghubungi PLUSLine di 1800-88-0000 atau melalui Chatbot PUTRI di 019-356 9802 menerusi aplikasi WhatsApp atau Aplikasi PLUS--,1755524442619519305,,dccomm_gov,in,Putrajaya Federal Territory,0,1,5,https://twitter.com/dccomm_gov/status/1755524442619519305,1369132837002121217,dccomm_gov
1756885124720054554,Mon Feb 12 03:37:09 +0000 2024,0,Katanya cs terbaik banyak penghargaan @tokopedia @TokopediaCare kok disuruh chat sama bot ujung2nya ga ketemu solusi beda jauh sama cs @supercell yang emang dengerin keluh kesah jutaan playernya dan game nya bertahan sampe 12 tahun btw ini masalah customer service bukan game,1756885124720054554,,,in,"Natuna, Kepulauan Riau",0,0,0,https://twitter.com/Eldiavie/status/1756885124720054554,1213084575049469952,Eldiavie
1755585088388309332,Thu Feb 08 13:31:16 +0000 2024,0,Ngechat grup berasa latihan jadi chat bot alias ga pernah direspon coy :),1755585088388309332,,,in,,0,0,0,https://twitter.com/segalalalanya/status/1755585088388309332,1334872713425342464,segalalalanya
1755526365867110623,Thu Feb 08 09:37:56 +0000 2024,0,Intuitive is hiring a AI Conversational Chatbot developer (Bengaluru Karnataka India) https://t.co/WkX3k4krft,1755526365867110623,,,in,"London, England",0,0,0,https://twitter.com/mredstone/status/1755526365867110623,19353869,mredstone
1755054688083603662,Wed Feb 07 02:23:39 +0000 2024,0,Hai #TemanPemilih 6 Hari lagi Pemilu Serentak Tahun 2024 #TemanPemilih bisa mendapatkan informasi Kepemiluan untuk publik di Chatbot Pemilu 2024 melalui scanbarcode diatas atau dapat melalui nomor WhatsApp 0811-2024-214. https://t.co/uCTSV9DeCD,1755054688083603662,https://pbs.twimg.com/media/GFs05pJaYAAhYJ2.jpg,,in,Indonesia,0,1,0,https://twitter.com/KPUKepri/status/1755054688083603662,803885532086345728,KPUKepri
1756152313360892333,Sat Feb 10 03:05:13 +0000 2024,1,Hai #TemanPemilih 3 Hari lagi Pemilu Serentak Tahun 2024 #TemanPemilih bisa mendapatkan informasi Kepemiluan untuk publik di Chatbot Pemilu 2024 melalui scanbarcode diatas atau dapat melalui nomor WhatsApp 0811-2024-214. https://t.co/PnalqWHBLW,1756152313360892333,https://pbs.twimg.com/media/GF8bMFUaAAADG4d.jpg,,in,Indonesia,0,1,0,https://twitter.com/KPUKepri/status/1756152313360892333,803885532086345728,KPUKepri
1756285271149298140,Sat Feb 10 11:53:33 +0000 2024,0,Google Luncurkan Gemini Chatbot AI Pengganti Bard https://t.co/AovjnPrjGl,1756285271149298140,,,in,Jakarta,0,0,0,https://twitter.com/Kilas_berita_/status/1756285271149298140,2544978158,Kilas_berita_
1755407378462466137,Thu Feb 08 01:45:07 +0000 2024,0,Hai #TemanPemilih 5 Hari lagi Pemilu Serentak Tahun 2024 #TemanPemilih bisa mendapatkan informasi Kepemiluan untuk publik di Chatbot Pemilu 2024 melalui scanbarcode diatas atau dapat melalui nomor WhatsApp 0811-2024-214. https://t.co/2xQC8jUnYw,1755407378462466137,https://pbs.twimg.com/media/GFx1rTvbIAAut2-.jpg,,in,Indonesia,0,1,0,https://twitter.com/KPUKepri/status/1755407378462466137,803885532086345728,KPUKepri
1756887612491718799,Mon Feb 12 03:47:02 +0000 2024,3,Selamat pagi Pemberitahuan HybridBOT sudah dapat di gunakan kembali Silahkan untuk chat ulang agar dapat di proses Terimakasih. bot sticker bot stiker bot wa bot wa stiker bot stiker wa,1756887612491718799,,,in,,0,0,0,https://twitter.com/hybridBOTWA/status/1756887612491718799,1299040477170171905,hybridBOTWA
1754680264901767376,Tue Feb 06 01:35:50 +0000 2024,0,Hai #TemanPemilih 7 Hari lagi Pemilu Serentak Tahun 2024 #TemanPemilih bisa mendapatkan informasi Kepemiluan untuk publik di Chatbot Pemilu 2024 melalui scanbarcode diatas atau dapat melalui nomor WhatsApp 0811-2024-214. https://t.co/uGkEG5A5Ps,1754680264901767376,https://pbs.twimg.com/media/GFngWh8akAATTwK.jpg,,in,Indonesia,0,1,0,https://twitter.com/KPUKepri/status/1754680264901767376,803885532086345728,KPUKepri
1756724871038677456,Mon Feb 12 05:49:37 +0000 2024,0,@convomfs Aku juag nyari bot yang bisa chat pribadi tanpa grup,1756918460767162583,,convomfs,in,,0,0,0,https://twitter.com/richseokbottom/status/1756918460767162583,961235765811322881,richseokbottom
1755777936932888894,Fri Feb 09 02:17:35 +0000 2024,0,@jntexpressid Sumpah ya ni kenapa si JNT? Dari kemaren kaya gini mulu. Di chat WA yg bales bot trs tp pas ngajuin pengembalian barang ga ada respon. Udh hampir 10 hari paket gue ga sampe² https://t.co/64KyncOWHo,1755777936932888894,https://pbs.twimg.com/media/GF3GuStbsAAcG9W.jpg,jntexpressid,in,"She/Her, 03z",0,2,0,https://twitter.com/fflufiemoon/status/1755777936932888894,1215040674057187328,fflufiemoon
1756179949411844335,Sat Feb 10 04:55:02 +0000 2024,0,5 Chatbot AI Generatif Unggulan dan Dampaknya pada Masa Depan Teknologi https://t.co/9pdxpPxOOm,1756179949411844335,,,in,Indonesia,0,0,0,https://twitter.com/hestanto/status/1756179949411844335,60357378,hestanto
1754058489780154808,Sun Feb 04 08:25:07 +0000 2024,0,Kalo Resi kaya gini kenapa ya? Chat ke seller nya cuma template bot doang apakah aku dipermainkan? https://t.co/sJElTKXdAw,1754058489780154808,https://pbs.twimg.com/media/GFeq5daaYAAodb0.jpg,,in,,0,0,0,https://twitter.com/sedotninja/status/1754058489780154808,1191979903823933440,sedotninja
1756561188459327890,Sun Feb 11 06:10:27 +0000 2024,0,Kayak chat sama bot,1756561315106296107,,_junesrain,in,,0,0,0,https://twitter.com/_junesrain/status/1756561315106296107,1297398657654775809,_junesrain
